"","entity","code","year","human_food","animal_feed","processed"
"5438","Mauritania","MRT",1979,0,NA,NA
"5439","Mauritania","MRT",1980,0,NA,NA
"5440","Mauritania","MRT",1981,0,NA,NA
"5441","Mauritania","MRT",1982,0,NA,NA
"5442","Mauritania","MRT",1983,0,NA,NA
"5443","Mauritania","MRT",1984,0,NA,NA
"5444","Mauritania","MRT",1985,0,NA,NA
"5445","Mauritania","MRT",1986,0,NA,NA
"5446","Mauritania","MRT",1987,0,NA,NA
"5447","Mauritania","MRT",1988,0,NA,NA
"5448","Mauritania","MRT",1989,0,NA,NA
"5449","Mauritania","MRT",1990,0,NA,NA
"5450","Mauritania","MRT",1991,0,NA,NA
"5451","Mauritania","MRT",1992,0,NA,NA
"5452","Mauritania","MRT",1993,0,NA,NA
"5453","Mauritania","MRT",1994,0,NA,NA
"5454","Mauritania","MRT",1995,0,NA,NA
"5455","Mauritania","MRT",1996,0,NA,NA
"5456","Mauritania","MRT",1997,0,NA,NA
"5457","Mauritania","MRT",1998,0,NA,NA
"5458","Mauritania","MRT",1999,0,NA,NA
"5459","Mauritania","MRT",2000,0,NA,NA
"5460","Mauritania","MRT",2001,0,NA,NA
"5461","Mauritania","MRT",2002,0,NA,NA
"5462","Mauritania","MRT",2003,0,NA,NA
"5463","Mauritania","MRT",2004,0,NA,NA
"5464","Mauritania","MRT",2005,0,NA,NA
"5465","Mauritania","MRT",2006,0,NA,NA
"5466","Mauritania","MRT",2007,0,NA,NA
"5467","Mauritania","MRT",2008,0,NA,NA
"5468","Mauritania","MRT",2009,0,NA,NA
"5469","Mauritania","MRT",2010,0,NA,NA
"5470","Mauritania","MRT",2011,0,NA,NA
"5471","Mauritania","MRT",2012,0,NA,NA
"5472","Mauritania","MRT",2013,0,NA,NA
"5473","Mauritius","MUS",1961,0,NA,NA
"5474","Mauritius","MUS",1962,0,NA,NA
"5475","Mauritius","MUS",1963,0,NA,NA
"5476","Mauritius","MUS",1964,0,NA,NA
"5477","Mauritius","MUS",1965,0,NA,NA
"5478","Mauritius","MUS",1966,0,NA,NA
"5479","Mauritius","MUS",1967,0,NA,NA
"5480","Mauritius","MUS",1968,0,NA,NA
"5481","Mauritius","MUS",1969,0,NA,NA
"5482","Mauritius","MUS",1970,0,NA,NA
"5483","Mauritius","MUS",1971,0,NA,NA
"5484","Mauritius","MUS",1972,0,NA,NA
"5485","Mauritius","MUS",1973,0,NA,NA
"5486","Mauritius","MUS",1974,0,NA,NA
"5487","Mauritius","MUS",1975,0,NA,NA
"5488","Mauritius","MUS",1976,0,NA,NA
"5489","Mauritius","MUS",1977,0,NA,NA
"5490","Mauritius","MUS",1978,0,NA,NA
"5491","Mauritius","MUS",1979,0,NA,NA
"5492","Mauritius","MUS",1980,0,NA,NA
"5493","Mauritius","MUS",1981,0,NA,NA
"5494","Mauritius","MUS",1982,0,NA,NA
"5495","Mauritius","MUS",1983,0,NA,NA
"5496","Mauritius","MUS",1984,0,NA,NA
"5497","Mauritius","MUS",1985,0,NA,NA
"5498","Mauritius","MUS",1986,0,NA,NA
"5499","Mauritius","MUS",1987,0,NA,NA
"5500","Mauritius","MUS",1988,0,NA,NA
"5501","Mauritius","MUS",1989,0,NA,NA
"5502","Mauritius","MUS",1990,0,NA,NA
"5503","Mauritius","MUS",1991,0,NA,NA
"5504","Mauritius","MUS",1992,0,NA,NA
"5505","Mauritius","MUS",1993,0,NA,NA
"5506","Mauritius","MUS",1994,0,NA,NA
"5507","Mauritius","MUS",1995,0,NA,NA
"5508","Mauritius","MUS",1996,0,NA,NA
"5509","Mauritius","MUS",1997,0,NA,NA
"5510","Mauritius","MUS",1998,0,NA,NA
"5511","Mauritius","MUS",1999,0,NA,NA
"5512","Mauritius","MUS",2000,0,NA,NA
"5513","Mauritius","MUS",2001,0,NA,NA
"5514","Mauritius","MUS",2002,0,NA,NA
"5515","Mauritius","MUS",2003,0,NA,NA
"5516","Mauritius","MUS",2004,0,NA,NA
"5517","Mauritius","MUS",2005,0,NA,NA
"5518","Mauritius","MUS",2006,0,NA,NA
"5519","Mauritius","MUS",2007,0,NA,NA
"5520","Mauritius","MUS",2008,0,NA,NA
"5521","Mauritius","MUS",2009,0,NA,NA
"5522","Mauritius","MUS",2010,0,NA,NA
"5523","Mauritius","MUS",2011,0,NA,NA
"5524","Mauritius","MUS",2012,0,NA,NA
"5525","Mauritius","MUS",2013,0,NA,NA
"5526","Melanesia","OWID_MNS",1961,0,NA,NA
"5527","Melanesia","OWID_MNS",1962,0,NA,NA
"5528","Melanesia","OWID_MNS",1963,0,NA,NA
"5529","Melanesia","OWID_MNS",1964,0,NA,NA
"5530","Melanesia","OWID_MNS",1965,0,NA,NA
"5531","Melanesia","OWID_MNS",1966,0,NA,NA
"5532","Melanesia","OWID_MNS",1967,0,NA,NA
"5533","Melanesia","OWID_MNS",1968,0,NA,NA
"5534","Melanesia","OWID_MNS",1969,0,NA,NA
"5535","Melanesia","OWID_MNS",1970,0,NA,NA
"5536","Melanesia","OWID_MNS",1971,0,NA,NA
"5537","Melanesia","OWID_MNS",1972,0,NA,NA
"5538","Melanesia","OWID_MNS",1973,0,NA,NA
"5539","Melanesia","OWID_MNS",1974,0,NA,NA
"5540","Melanesia","OWID_MNS",1975,0,NA,NA
"5541","Melanesia","OWID_MNS",1976,0,NA,NA
"5542","Melanesia","OWID_MNS",1977,0,NA,NA
"5543","Melanesia","OWID_MNS",1978,0,NA,NA
"5544","Melanesia","OWID_MNS",1979,0,NA,NA
"5545","Melanesia","OWID_MNS",1980,1000,NA,NA
"5546","Melanesia","OWID_MNS",1981,1000,NA,NA
"5547","Melanesia","OWID_MNS",1982,0,NA,NA
"5548","Melanesia","OWID_MNS",1983,0,NA,NA
"5549","Melanesia","OWID_MNS",1984,0,NA,NA
"5550","Melanesia","OWID_MNS",1985,0,NA,NA
"5551","Melanesia","OWID_MNS",1986,0,NA,NA
"5552","Melanesia","OWID_MNS",1987,0,NA,NA
"5553","Melanesia","OWID_MNS",1988,0,NA,NA
"5554","Melanesia","OWID_MNS",1989,0,NA,NA
"5555","Melanesia","OWID_MNS",1990,0,NA,NA
"5556","Melanesia","OWID_MNS",1991,0,NA,NA
"5557","Melanesia","OWID_MNS",1992,0,NA,NA
"5558","Melanesia","OWID_MNS",1993,0,NA,NA
"5559","Melanesia","OWID_MNS",1994,0,NA,NA
"5560","Melanesia","OWID_MNS",1995,0,NA,NA
"5561","Melanesia","OWID_MNS",1996,0,NA,NA
"5562","Melanesia","OWID_MNS",1997,0,NA,NA
"5563","Melanesia","OWID_MNS",1998,0,NA,NA
"5564","Melanesia","OWID_MNS",1999,0,NA,NA
"5565","Melanesia","OWID_MNS",2000,0,NA,NA
"5566","Melanesia","OWID_MNS",2001,0,NA,NA
"5567","Melanesia","OWID_MNS",2002,0,NA,NA
"5568","Melanesia","OWID_MNS",2003,0,NA,NA
"5569","Melanesia","OWID_MNS",2004,0,NA,NA
"5570","Melanesia","OWID_MNS",2005,0,NA,NA
"5571","Melanesia","OWID_MNS",2006,0,NA,NA
"5572","Melanesia","OWID_MNS",2007,0,NA,NA
"5573","Melanesia","OWID_MNS",2008,0,NA,NA
"5574","Melanesia","OWID_MNS",2009,1000,NA,NA
"5575","Melanesia","OWID_MNS",2010,0,NA,NA
"5576","Melanesia","OWID_MNS",2011,0,NA,NA
"5577","Melanesia","OWID_MNS",2012,1000,NA,NA
"5578","Melanesia","OWID_MNS",2013,0,NA,NA
"5579","Mexico","MEX",1961,0,13000,5000
"5580","Mexico","MEX",1962,0,42000,15000
"5581","Mexico","MEX",1963,0,41000,13000
"5582","Mexico","MEX",1964,0,19000,41000
"5583","Mexico","MEX",1965,0,34000,23000
"5584","Mexico","MEX",1966,0,53000,41000
"5585","Mexico","MEX",1967,0,66000,61000
"5586","Mexico","MEX",1968,0,175000,97000
"5587","Mexico","MEX",1969,0,168000,121000
"5588","Mexico","MEX",1970,0,64000,237000
"5589","Mexico","MEX",1971,0,90000,215000
"5590","Mexico","MEX",1972,0,87000,277000
"5591","Mexico","MEX",1973,0,122000,475000
"5592","Mexico","MEX",1974,0,1e+05,534000
"5593","Mexico","MEX",1975,0,84000,560000
"5594","Mexico","MEX",1976,0,35000,680000
"5595","Mexico","MEX",1977,0,31000,720000
"5596","Mexico","MEX",1978,0,54000,815000
"5597","Mexico","MEX",1979,0,40000,1e+06
"5598","Mexico","MEX",1980,0,43000,1100000
"5599","Mexico","MEX",1981,0,63000,1483000
"5600","Mexico","MEX",1982,0,45000,1720000
"5601","Mexico","MEX",1983,0,159000,1450000
"5602","Mexico","MEX",1984,0,338000,1806000
"5603","Mexico","MEX",1985,0,253000,2031000
"5604","Mexico","MEX",1986,0,145000,1838000
"5605","Mexico","MEX",1987,0,83000,1715000
"5606","Mexico","MEX",1988,0,53000,1464000
"5607","Mexico","MEX",1989,0,67000,1611000
"5608","Mexico","MEX",1990,0,57000,1755000
"5609","Mexico","MEX",1991,0,54000,2110000
"5610","Mexico","MEX",1992,0,144000,2390000
"5611","Mexico","MEX",1993,0,185000,2460000
"5612","Mexico","MEX",1994,1000,197000,2575000
"5613","Mexico","MEX",1995,0,223000,2270000
"5614","Mexico","MEX",1996,1000,394000,2610000
"5615","Mexico","MEX",1997,1000,602000,2380000
"5616","Mexico","MEX",1998,1000,650000,2275000
"5617","Mexico","MEX",1999,1000,742000,3122000
"5618","Mexico","MEX",2000,1000,901000,2059000
"5619","Mexico","MEX",2001,1000,805000,2156000
"5620","Mexico","MEX",2002,1000,827000,2005000
"5621","Mexico","MEX",2003,1000,867000,2100000
"5622","Mexico","MEX",2004,1000,826000,2e+06
"5623","Mexico","MEX",2005,1000,846000,2394000
"5624","Mexico","MEX",2006,2000,848000,2400000
"5625","Mexico","MEX",2007,2000,939000,2325000
"5626","Mexico","MEX",2008,2000,867000,2280000
"5627","Mexico","MEX",2009,2000,944000,2140000
"5628","Mexico","MEX",2010,2000,945000,2380000
"5629","Mexico","MEX",2011,2000,953000,2140000
"5630","Mexico","MEX",2012,2000,956000,2200000
"5631","Mexico","MEX",2013,2000,959000,2440000
"5632","Micronesia (region)",NA,1961,0,NA,NA
"5633","Micronesia (region)",NA,1962,0,NA,NA
"5634","Micronesia (region)",NA,1963,0,NA,NA
"5635","Micronesia (region)",NA,1964,0,NA,NA
"5636","Micronesia (region)",NA,1965,0,NA,NA
"5637","Micronesia (region)",NA,1966,0,NA,NA
"5638","Micronesia (region)",NA,1967,0,NA,NA
"5639","Micronesia (region)",NA,1968,0,NA,NA
"5640","Micronesia (region)",NA,1969,0,NA,NA
"5641","Micronesia (region)",NA,1970,0,NA,NA
"5642","Micronesia (region)",NA,1971,0,NA,NA
"5643","Micronesia (region)",NA,1972,0,NA,NA
"5644","Micronesia (region)",NA,1973,0,NA,NA
"5645","Micronesia (region)",NA,1974,0,NA,NA
"5646","Micronesia (region)",NA,1975,0,NA,NA
"5647","Micronesia (region)",NA,1976,0,NA,NA
"5648","Micronesia (region)",NA,1977,0,NA,NA
"5649","Micronesia (region)",NA,1978,0,NA,NA
"5650","Micronesia (region)",NA,1979,0,NA,NA
"5651","Micronesia (region)",NA,1980,0,NA,NA
"5652","Micronesia (region)",NA,1981,0,NA,NA
"5653","Micronesia (region)",NA,1982,0,NA,NA
"5654","Micronesia (region)",NA,1983,0,NA,NA
"5655","Micronesia (region)",NA,1984,0,NA,NA
"5656","Micronesia (region)",NA,1985,0,NA,NA
"5657","Micronesia (region)",NA,1986,0,NA,NA
"5658","Micronesia (region)",NA,1987,0,NA,NA
"5659","Micronesia (region)",NA,1988,0,NA,NA
"5660","Micronesia (region)",NA,1989,0,NA,NA
"5661","Micronesia (region)",NA,1990,0,NA,NA
"5662","Micronesia (region)",NA,1991,0,NA,NA
"5663","Micronesia (region)",NA,1992,0,NA,NA
"5664","Micronesia (region)",NA,1993,0,NA,NA
"5665","Micronesia (region)",NA,1994,0,NA,NA
"5666","Micronesia (region)",NA,1995,0,NA,NA
"5667","Micronesia (region)",NA,1996,0,NA,NA
"5668","Micronesia (region)",NA,1997,0,NA,NA
"5669","Micronesia (region)",NA,1998,0,NA,NA
"5670","Micronesia (region)",NA,1999,0,NA,NA
"5671","Micronesia (region)",NA,2000,0,NA,NA
"5672","Micronesia (region)",NA,2001,0,NA,NA
"5673","Micronesia (region)",NA,2002,0,NA,NA
"5674","Micronesia (region)",NA,2003,0,NA,NA
"5675","Micronesia (region)",NA,2004,0,NA,NA
"5676","Micronesia (region)",NA,2005,0,NA,NA
"5677","Micronesia (region)",NA,2006,0,NA,NA
"5678","Micronesia (region)",NA,2007,0,NA,NA
"5679","Micronesia (region)",NA,2008,0,NA,NA
"5680","Micronesia (region)",NA,2009,0,NA,NA
"5681","Micronesia (region)",NA,2010,0,NA,NA
"5682","Micronesia (region)",NA,2011,0,NA,NA
"5683","Micronesia (region)",NA,2012,0,NA,NA
"5684","Micronesia (region)",NA,2013,0,NA,NA
"5685","Middle Africa",NA,1961,0,NA,0
"5686","Middle Africa",NA,1962,0,NA,0
"5687","Middle Africa",NA,1963,0,NA,0
"5688","Middle Africa",NA,1964,0,NA,0
"5689","Middle Africa",NA,1965,0,NA,0
"5690","Middle Africa",NA,1966,0,NA,0
"5691","Middle Africa",NA,1967,0,NA,0
"5692","Middle Africa",NA,1968,0,NA,0
"5693","Middle Africa",NA,1969,0,NA,0
"5694","Middle Africa",NA,1970,0,NA,0
"5695","Middle Africa",NA,1971,0,NA,0
"5696","Middle Africa",NA,1972,0,NA,0
"5697","Middle Africa",NA,1973,0,NA,0
"5698","Middle Africa",NA,1974,0,NA,0
"5699","Middle Africa",NA,1975,0,NA,0
"5700","Middle Africa",NA,1976,0,NA,0
"5701","Middle Africa",NA,1977,0,NA,0
"5702","Middle Africa",NA,1978,0,NA,0
"5703","Middle Africa",NA,1979,0,NA,0
"5704","Middle Africa",NA,1980,0,NA,0
"5705","Middle Africa",NA,1981,0,NA,0
"5706","Middle Africa",NA,1982,0,NA,0
"5707","Middle Africa",NA,1983,1000,NA,0
"5708","Middle Africa",NA,1984,1000,NA,0
"5709","Middle Africa",NA,1985,1000,NA,1000
"5710","Middle Africa",NA,1986,1000,NA,3000
"5711","Middle Africa",NA,1987,1000,NA,2000
"5712","Middle Africa",NA,1988,2000,NA,3000
"5713","Middle Africa",NA,1989,2000,NA,3000
"5714","Middle Africa",NA,1990,20000,NA,3000
"5715","Middle Africa",NA,1991,4000,NA,2000
"5716","Middle Africa",NA,1992,11000,NA,2000
"5717","Middle Africa",NA,1993,5000,NA,2000
"5718","Middle Africa",NA,1994,5000,NA,2000
"5719","Middle Africa",NA,1995,5000,NA,2000
"5720","Middle Africa",NA,1996,5000,NA,2000
"5721","Middle Africa",NA,1997,6000,NA,1000
"5722","Middle Africa",NA,1998,6000,NA,2000
"5723","Middle Africa",NA,1999,6000,NA,3000
"5724","Middle Africa",NA,2000,7000,NA,2000
"5725","Middle Africa",NA,2001,7000,NA,2000
"5726","Middle Africa",NA,2002,8000,NA,2000
"5727","Middle Africa",NA,2003,8000,NA,3000
"5728","Middle Africa",NA,2004,9000,NA,2000
"5729","Middle Africa",NA,2005,9000,NA,3000
"5730","Middle Africa",NA,2006,14000,NA,4000
"5731","Middle Africa",NA,2007,17000,NA,3000
"5732","Middle Africa",NA,2008,23000,NA,3000
"5733","Middle Africa",NA,2009,18000,NA,4000
"5734","Middle Africa",NA,2010,19000,NA,4000
"5735","Middle Africa",NA,2011,21000,NA,5000
"5736","Middle Africa",NA,2012,18000,NA,5000
"5737","Middle Africa",NA,2013,25000,NA,6000
"5738","Moldova","MDA",1992,0,1000,23000
"5739","Moldova","MDA",1993,0,1000,6000
"5740","Moldova","MDA",1994,0,0,0
"5741","Moldova","MDA",1995,0,1000,0
"5742","Moldova","MDA",1996,0,0,0
"5743","Moldova","MDA",1997,0,1000,0
"5744","Moldova","MDA",1998,0,1000,0
"5745","Moldova","MDA",1999,0,2000,0
"5746","Moldova","MDA",2000,0,4000,5000
"5747","Moldova","MDA",2001,0,6000,4000
"5748","Moldova","MDA",2002,0,9000,21000
"5749","Moldova","MDA",2003,0,3000,11000
"5750","Moldova","MDA",2004,0,3000,6000
"5751","Moldova","MDA",2005,0,4000,30000
"5752","Moldova","MDA",2006,0,5000,32000
"5753","Moldova","MDA",2007,0,2000,41000
"5754","Moldova","MDA",2008,0,6000,42000
"5755","Moldova","MDA",2009,0,6000,23000
"5756","Moldova","MDA",2010,0,5000,44000
"5757","Moldova","MDA",2011,0,6000,45000
"5758","Moldova","MDA",2012,0,5000,47000
"5759","Moldova","MDA",2013,0,16000,14000
"5760","Mongolia","MNG",1961,0,NA,NA
"5761","Mongolia","MNG",1962,0,NA,NA
"5762","Mongolia","MNG",1963,0,NA,NA
"5763","Mongolia","MNG",1964,0,NA,NA
"5764","Mongolia","MNG",1965,0,NA,NA
"5765","Mongolia","MNG",1966,0,NA,NA
"5766","Mongolia","MNG",1967,0,NA,NA
"5767","Mongolia","MNG",1968,0,NA,NA
"5768","Mongolia","MNG",1969,0,NA,NA
"5769","Mongolia","MNG",1970,0,NA,NA
"5770","Mongolia","MNG",1971,0,NA,NA
"5771","Mongolia","MNG",1972,0,NA,NA
"5772","Mongolia","MNG",1973,0,NA,NA
"5773","Mongolia","MNG",1974,0,NA,NA
"5774","Mongolia","MNG",1975,0,NA,NA
"5775","Mongolia","MNG",1976,0,NA,NA
"5776","Mongolia","MNG",1977,0,NA,NA
"5777","Mongolia","MNG",1978,0,NA,NA
"5778","Mongolia","MNG",1979,0,NA,NA
"5779","Mongolia","MNG",1980,0,NA,NA
"5780","Mongolia","MNG",1981,0,NA,NA
"5781","Mongolia","MNG",1982,0,NA,NA
"5782","Mongolia","MNG",1983,0,NA,NA
"5783","Mongolia","MNG",1984,0,NA,NA
"5784","Mongolia","MNG",1985,0,NA,NA
"5785","Mongolia","MNG",1986,0,NA,NA
"5786","Mongolia","MNG",1987,0,NA,NA
"5787","Mongolia","MNG",1988,0,NA,NA
"5788","Mongolia","MNG",1989,0,NA,NA
"5789","Mongolia","MNG",1990,0,NA,NA
"5790","Mongolia","MNG",1991,0,NA,NA
"5791","Mongolia","MNG",1992,0,NA,NA
"5792","Mongolia","MNG",1993,0,NA,NA
"5793","Mongolia","MNG",1994,0,NA,NA
"5794","Mongolia","MNG",1995,0,NA,NA
"5795","Mongolia","MNG",1996,0,NA,NA
"5796","Mongolia","MNG",1997,0,NA,NA
"5797","Mongolia","MNG",1998,0,NA,NA
"5798","Mongolia","MNG",1999,0,NA,NA
"5799","Mongolia","MNG",2000,0,NA,NA
"5800","Mongolia","MNG",2001,0,NA,NA
"5801","Mongolia","MNG",2002,0,NA,NA
"5802","Mongolia","MNG",2003,0,NA,NA
"5803","Mongolia","MNG",2004,0,NA,NA
"5804","Mongolia","MNG",2005,0,NA,NA
"5805","Mongolia","MNG",2006,0,NA,NA
"5806","Mongolia","MNG",2007,0,NA,NA
"5807","Mongolia","MNG",2008,0,NA,NA
"5808","Mongolia","MNG",2009,0,NA,NA
"5809","Mongolia","MNG",2010,0,NA,NA
"5810","Mongolia","MNG",2011,0,NA,NA
"5811","Mongolia","MNG",2012,0,NA,NA
"5812","Mongolia","MNG",2013,0,NA,NA
"5813","Montenegro","MNE",2006,0,0,NA
"5814","Montenegro","MNE",2007,0,0,NA
"5815","Montenegro","MNE",2008,0,0,NA
"5816","Montenegro","MNE",2009,0,0,NA
"5817","Montenegro","MNE",2010,0,1000,NA
"5818","Montenegro","MNE",2011,0,1000,NA
"5819","Montenegro","MNE",2012,0,0,NA
"5820","Montenegro","MNE",2013,0,0,NA
"5821","Morocco","MAR",1961,0,NA,12000
"5822","Morocco","MAR",1962,0,NA,15000
"5823","Morocco","MAR",1963,0,NA,3000
"5824","Morocco","MAR",1964,0,NA,11000
"5825","Morocco","MAR",1965,0,NA,9000
"5826","Morocco","MAR",1966,0,NA,0
"5827","Morocco","MAR",1967,0,NA,0
"5828","Morocco","MAR",1968,0,NA,0
"5829","Morocco","MAR",1969,0,NA,0
"5830","Morocco","MAR",1970,0,NA,2000
"5831","Morocco","MAR",1971,0,NA,0
"5832","Morocco","MAR",1972,0,NA,0
"5833","Morocco","MAR",1973,0,NA,13000
"5834","Morocco","MAR",1974,0,NA,9000
"5835","Morocco","MAR",1975,0,NA,7000
"5836","Morocco","MAR",1976,0,NA,16000
"5837","Morocco","MAR",1977,0,NA,24000
"5838","Morocco","MAR",1978,0,NA,21000
"5839","Morocco","MAR",1979,0,NA,28000
"5840","Morocco","MAR",1980,0,NA,24000
"5841","Morocco","MAR",1981,0,NA,25000
"5842","Morocco","MAR",1982,0,NA,34000
"5843","Morocco","MAR",1983,0,NA,25000
"5844","Morocco","MAR",1984,0,NA,19000
"5845","Morocco","MAR",1985,0,NA,22000
"5846","Morocco","MAR",1986,0,NA,19000
"5847","Morocco","MAR",1987,0,NA,29000
"5848","Morocco","MAR",1988,0,NA,13000
"5849","Morocco","MAR",1989,0,NA,21000
"5850","Morocco","MAR",1990,0,NA,9000
"5851","Morocco","MAR",1991,0,NA,29000
"5852","Morocco","MAR",1992,0,NA,4000
"5853","Morocco","MAR",1993,0,NA,35000
"5854","Morocco","MAR",1994,0,NA,41000
"5855","Morocco","MAR",1995,0,NA,58000
"5856","Morocco","MAR",1996,0,NA,79000
"5857","Morocco","MAR",1997,0,NA,139000
"5858","Morocco","MAR",1998,0,NA,168000
"5859","Morocco","MAR",1999,0,NA,214000
"5860","Morocco","MAR",2000,0,NA,191000
"5861","Morocco","MAR",2001,0,NA,223000
"5862","Morocco","MAR",2002,0,NA,336000
"5863","Morocco","MAR",2003,0,NA,428000
"5864","Morocco","MAR",2004,0,NA,379000
"5865","Morocco","MAR",2005,0,NA,534000
"5866","Morocco","MAR",2006,0,NA,384000
"5867","Morocco","MAR",2007,0,NA,504000
"5868","Morocco","MAR",2008,0,NA,338000
"5869","Morocco","MAR",2009,0,NA,3e+05
"5870","Morocco","MAR",2010,0,NA,199000
"5871","Morocco","MAR",2011,0,NA,33000
"5872","Morocco","MAR",2012,0,NA,98000
"5873","Morocco","MAR",2013,0,NA,62000
"5874","Mozambique","MOZ",1961,0,NA,NA
"5875","Mozambique","MOZ",1962,0,NA,NA
"5876","Mozambique","MOZ",1963,0,NA,NA
"5877","Mozambique","MOZ",1964,0,NA,NA
"5878","Mozambique","MOZ",1965,0,NA,NA
"5879","Mozambique","MOZ",1966,0,NA,NA
"5880","Mozambique","MOZ",1967,0,NA,NA
"5881","Mozambique","MOZ",1968,0,NA,NA
"5882","Mozambique","MOZ",1969,0,NA,NA
"5883","Mozambique","MOZ",1970,0,NA,NA
"5884","Mozambique","MOZ",1971,0,NA,NA
"5885","Mozambique","MOZ",1972,0,NA,NA
"5886","Mozambique","MOZ",1973,0,NA,NA
"5887","Mozambique","MOZ",1974,0,NA,NA
"5888","Mozambique","MOZ",1975,0,NA,NA
"5889","Mozambique","MOZ",1976,0,NA,NA
"5890","Mozambique","MOZ",1977,0,NA,NA
"5891","Mozambique","MOZ",1978,0,NA,NA
"5892","Mozambique","MOZ",1979,0,NA,NA
"5893","Mozambique","MOZ",1980,0,NA,NA
"5894","Mozambique","MOZ",1981,0,NA,NA
"5895","Mozambique","MOZ",1982,0,NA,NA
"5896","Mozambique","MOZ",1983,0,NA,NA
"5897","Mozambique","MOZ",1984,0,NA,NA
"5898","Mozambique","MOZ",1985,0,NA,NA
"5899","Mozambique","MOZ",1986,0,NA,NA
"5900","Mozambique","MOZ",1987,0,NA,NA
"5901","Mozambique","MOZ",1988,0,NA,NA
"5902","Mozambique","MOZ",1989,0,NA,NA
"5903","Mozambique","MOZ",1990,0,NA,NA
"5904","Mozambique","MOZ",1991,0,NA,NA
"5905","Mozambique","MOZ",1992,0,NA,NA
"5906","Mozambique","MOZ",1993,0,NA,NA
"5907","Mozambique","MOZ",1994,0,NA,NA
"5908","Mozambique","MOZ",1995,26000,NA,NA
"5909","Mozambique","MOZ",1996,0,NA,NA
"5910","Mozambique","MOZ",1997,5000,NA,NA
"5911","Mozambique","MOZ",1998,10000,NA,NA
"5912","Mozambique","MOZ",1999,0,NA,NA
"5913","Mozambique","MOZ",2000,0,NA,NA
"5914","Mozambique","MOZ",2001,0,NA,NA
"5915","Mozambique","MOZ",2002,0,NA,NA
"5916","Mozambique","MOZ",2003,0,NA,NA
"5917","Mozambique","MOZ",2004,0,NA,NA
"5918","Mozambique","MOZ",2005,0,NA,NA
"5919","Mozambique","MOZ",2006,1000,NA,NA
"5920","Mozambique","MOZ",2007,0,NA,NA
"5921","Mozambique","MOZ",2008,0,NA,NA
"5922","Mozambique","MOZ",2009,0,NA,NA
"5923","Mozambique","MOZ",2010,0,NA,NA
"5924","Mozambique","MOZ",2011,2000,NA,NA
"5925","Mozambique","MOZ",2012,3000,NA,NA
"5926","Mozambique","MOZ",2013,1000,NA,NA
"5927","Myanmar","MMR",1961,0,NA,0
"5928","Myanmar","MMR",1962,1000,NA,8000
"5929","Myanmar","MMR",1963,1000,NA,9000
"5930","Myanmar","MMR",1964,1000,NA,6000
"5931","Myanmar","MMR",1965,1000,NA,6000
"5932","Myanmar","MMR",1966,1000,NA,7000
"5933","Myanmar","MMR",1967,1000,NA,7000
"5934","Myanmar","MMR",1968,1000,NA,8000
"5935","Myanmar","MMR",1969,1000,NA,8000
"5936","Myanmar","MMR",1970,1000,NA,10000
"5937","Myanmar","MMR",1971,1000,NA,10000
"5938","Myanmar","MMR",1972,1000,NA,10000
"5939","Myanmar","MMR",1973,1000,NA,11000
"5940","Myanmar","MMR",1974,1000,NA,9000
"5941","Myanmar","MMR",1975,1000,NA,10000
"5942","Myanmar","MMR",1976,1000,NA,9000
"5943","Myanmar","MMR",1977,2000,NA,13000
"5944","Myanmar","MMR",1978,2000,NA,12000
"5945","Myanmar","MMR",1979,2000,NA,12000
"5946","Myanmar","MMR",1980,2000,NA,12000
"5947","Myanmar","MMR",1981,2000,NA,13000
"5948","Myanmar","MMR",1982,2000,NA,15000
"5949","Myanmar","MMR",1983,2000,NA,16000
"5950","Myanmar","MMR",1984,2000,NA,18000
"5951","Myanmar","MMR",1985,2000,NA,19000
"5952","Myanmar","MMR",1986,2000,NA,18000
"5953","Myanmar","MMR",1987,3000,NA,21000
"5954","Myanmar","MMR",1988,3000,NA,20000
"5955","Myanmar","MMR",1989,3000,NA,21000
"5956","Myanmar","MMR",1990,3000,NA,20000
"5957","Myanmar","MMR",1991,3000,NA,19000
"5958","Myanmar","MMR",1992,3000,NA,18000
"5959","Myanmar","MMR",1993,3000,NA,23000
"5960","Myanmar","MMR",1994,3000,NA,24000
"5961","Myanmar","MMR",1995,5000,NA,39000
"5962","Myanmar","MMR",1996,7000,NA,54000
"5963","Myanmar","MMR",1997,6000,NA,50000
"5964","Myanmar","MMR",1998,7000,NA,56000
"5965","Myanmar","MMR",1999,8000,NA,62000
"5966","Myanmar","MMR",2000,10000,NA,74000
"5967","Myanmar","MMR",2001,11000,NA,86000
"5968","Myanmar","MMR",2002,12000,NA,96000
"5969","Myanmar","MMR",2003,12000,NA,96000
"5970","Myanmar","MMR",2004,15000,NA,117000
"5971","Myanmar","MMR",2005,17000,NA,133000
"5972","Myanmar","MMR",2006,19000,NA,151000
"5973","Myanmar","MMR",2007,20000,NA,163000
"5974","Myanmar","MMR",2008,21000,NA,173000
"5975","Myanmar","MMR",2009,24000,NA,199000
"5976","Myanmar","MMR",2010,26000,NA,212000
"5977","Myanmar","MMR",2011,24000,NA,193000
"5978","Myanmar","MMR",2012,21000,NA,170000
"5979","Myanmar","MMR",2013,21000,NA,165000
"5980","Namibia","NAM",1961,0,NA,NA
"5981","Namibia","NAM",1962,0,NA,NA
"5982","Namibia","NAM",1963,0,NA,NA
